score,type,episodes,studio1,studio2,source,rating,members,duration_mins,action,adventure,comedy,drama,fantasy,historical,kids,magic,mecha,romance,school,sci_fi,shounen,slice_of_life,supernatural,start_year,num_studios,num_years_running
NA,ONA,3,NA,NA,Original,G - All Ages,124,0.43333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0
NA,ONA,4,LIDENFILMS,NA,Other,G - All Ages,88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,0
NA,ONA,4,NA,NA,Original,G - All Ages,86,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,0,0
6.98,ONA,10,Haoliners Animation League,Other,Manga,PG-13 - Teens 13 or older,1343,18,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,2020,2,0
NA,ONA,NA,Other,NA,Original,NA,374,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,1,NA
NA,TV,NA,NA,NA,Other,G - All Ages,92,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2020,0,NA
NA,Special,5,NA,NA,Original,G - All Ages,75,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,NA
NA,ONA,12,NA,NA,Original,NA,109,12,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,0
7.11,ONA,64,Other,NA,Novel,PG-13 - Teens 13 or older,949,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2020,1,0
NA,Special,2,NA,NA,NA,G - All Ages,40,20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2007,0,0
NA,TV,NA,J.C.Staff,NA,Manga,PG-13 - Teens 13 or older,26239,NA,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2021,1,NA
5.81,ONA,9,Other,NA,Novel,PG-13 - Teens 13 or older,4634,0.7333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
8.64,TV,12,Other,NA,Novel,R - 17+ (violence & profanity),342829,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,NA,Other,NA,Manga,PG-13 - Teens 13 or older,45941,NA,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2021,1,NA
6.82,ONA,8,Other,Other,Game,PG - Children,3082,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,2,0
NA,ONA,2,NA,NA,Game,PG-13 - Teens 13 or older,78,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0
5.51,ONA,4,NA,NA,Original,PG-13 - Teens 13 or older,342,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,NA
5.75,OVA,NA,NA,NA,Novel,Rx - Hentai,1855,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,0,NA
6.39,OVA,NA,NA,NA,Manga,Rx - Hentai,2704,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,NA
7.49,ONA,12,Other,Other,Manga,PG-13 - Teens 13 or older,12562,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2020,2,0
NA,TV,NA,LIDENFILMS,NA,Manga,NA,22069,NA,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2021,1,NA
7.74,TV,12,Bones,Other,Manga,PG-13 - Teens 13 or older,39324,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2021,2,NA
3.84,TV,13,Other,Other,Original,NA,12232,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,3,0
NA,Special,3,Other,NA,Original,G - All Ages,77,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,NA
NA,TV,52,NA,NA,Original,PG - Children,38,15,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2011,0,NA
NA,TV,52,NA,NA,Original,PG - Children,39,20,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2011,0,NA
7.6,ONA,12,Other,NA,Novel,PG-13 - Teens 13 or older,1518,25,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2020,1,0
6.43,ONA,80,Other,NA,Novel,PG-13 - Teens 13 or older,748,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,NA
6.52,ONA,40,Other,NA,Original,PG-13 - Teens 13 or older,503,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,NA,NA,Novel,PG-13 - Teens 13 or older,45612,NA,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,2021,0,NA
7.27,ONA,16,Other,NA,Novel,PG-13 - Teens 13 or older,1325,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,13,NA,NA,Original,PG-13 - Teens 13 or older,1373,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,0,0
7.35,ONA,6,Other,NA,Original,R - 17+ (violence & profanity),752,30,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020,1,0
NA,ONA,70,Other,NA,Novel,NA,703,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,1,NA
NA,ONA,NA,NA,NA,Game,PG-13 - Teens 13 or older,113,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA
NA,TV,NA,Toei Animation,NA,Novel,NA,725,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,1,NA
NA,ONA,12,Haoliners Animation League,NA,Manga,PG-13 - Teens 13 or older,666,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2020,1,0
NA,TV,NA,Shin-Ei Animation,Other,Game,NA,12780,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,NA
NA,ONA,10,Other,NA,Game,NA,12942,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,1,NA
NA,ONA,12,Other,NA,Manga,PG-13 - Teens 13 or older,595,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2020,1,0
NA,ONA,26,Other,NA,Original,PG-13 - Teens 13 or older,808,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,Seven,NA,Original,NA,1094,NA,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2021,1,NA
NA,ONA,2,NA,NA,Original,PG-13 - Teens 13 or older,67,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,0
NA,ONA,10,NA,NA,Original,NA,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,NA
NA,ONA,36,NA,NA,Original,NA,233,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,NA
NA,ONA,5,Other,NA,Original,NA,104,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,12,Other,NA,Original,G - All Ages,114,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,NA
NA,TV,NA,SILVER LINK.,NA,Manga,NA,3569,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,ONA,NA,NA,NA,Original,PG - Children,61,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,0,NA
NA,TV,NA,Doga Kobo,NA,Manga,NA,5210,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,NA
NA,ONA,7,NA,NA,Manga,PG-13 - Teens 13 or older,740,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,NA
NA,TV,NA,Other,NA,Manga,NA,73950,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2021,1,NA
7.12,Special,NA,Other,NA,Novel,PG-13 - Teens 13 or older,15835,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,NA
NA,ONA,40,Other,NA,Game,G - All Ages,60,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2018,1,0
NA,ONA,26,Other,NA,Game,G - All Ages,52,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2019,1,0
NA,OVA,NA,NA,NA,Novel,Rx - Hentai,286,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA
NA,TV,NA,Other,NA,Game,PG-13 - Teens 13 or older,2307,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA
7.42,TV,25,Studio Pierrot,NA,Manga,R - 17+ (violence & profanity),13134,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,NA
NA,TV,NA,TMS Entertainment,NA,Manga,NA,11971,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
5.58,TV,12,Seven,NA,Manga,R+ - Mild Nudity,4067,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1,0
NA,TV,NA,NA,NA,Novel,PG-13 - Teens 13 or older,22341,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,0,NA
NA,ONA,10,Other,NA,Manga,NA,203,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0
NA,ONA,12,Other,NA,Manga,NA,124,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,0
NA,ONA,12,Other,NA,Manga,NA,138,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,14,Other,NA,Game,NA,64,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2019,1,0
NA,ONA,14,Other,NA,Game,NA,59,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2019,1,1
NA,ONA,14,Other,NA,Game,NA,66,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,12,Other,NA,Manga,PG-13 - Teens 13 or older,341,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2020,1,0
NA,ONA,12,Other,Other,Manga,PG-13 - Teens 13 or older,257,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2020,2,0
NA,ONA,12,Other,NA,Original,PG - Children,56,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,0
NA,ONA,10,Other,NA,Original,PG - Children,57,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,NA
NA,ONA,52,NA,NA,Original,NA,85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,NA
NA,ONA,16,Other,NA,Original,NA,136,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,26,Other,NA,Original,PG - Children,67,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,1,0
7.2,ONA,19,Other,Other,Original,PG-13 - Teens 13 or older,3494,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,2,1
NA,TV,NA,Other,NA,Original,G - All Ages,600,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020,1,NA
5.76,Special,2,Zexcs,NA,Other,PG - Children,482,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
5.66,ONA,42,Other,NA,Manga,PG-13 - Teens 13 or older,1724,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
NA,ONA,4,NA,NA,Other,PG-13 - Teens 13 or older,202,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,0
8.06,ONA,13,Other,NA,Novel,PG-13 - Teens 13 or older,3510,20,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2019,1,1
8.15,ONA,13,Other,NA,Novel,PG-13 - Teens 13 or older,3287,20,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2020,1,0
8.24,ONA,NA,Other,NA,Novel,PG-13 - Teens 13 or older,4056,20,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2020,1,NA
NA,ONA,12,NA,NA,Original,G - All Ages,135,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,0,0
5.97,TV,12,Other,Other,Original,NA,5867,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,NA
6.48,TV,NA,Shin-Ei Animation,Other,Other,G - All Ages,2041,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2020,2,NA
NA,TV,12,Other,NA,Original,PG-13 - Teens 13 or older,937,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
5.61,TV,3,Other,NA,Manga,R+ - Mild Nudity,10140,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1,0
NA,ONA,NA,Other,NA,Original,NA,201,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,NA
NA,OVA,10,DLE,NA,Original,PG-13 - Teens 13 or older,43,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,0
NA,Special,9,DLE,NA,Original,PG-13 - Teens 13 or older,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,1,1
NA,ONA,3,DLE,NA,Original,G - All Ages,78,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0
NA,ONA,NA,Other,NA,Original,NA,132,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,1,NA
6.17,ONA,12,Other,NA,Novel,G - All Ages,5767,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,1,0
NA,TV,NA,Nippon Animation,NA,Manga,NA,2468,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,1,NA
5.72,TV,12,Other,NA,Manga,PG-13 - Teens 13 or older,32957,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,Other,NA,Original,PG-13 - Teens 13 or older,3860,NA,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,NA,1,NA
NA,TV,NA,Shin-Ei Animation,NA,Manga,NA,7299,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2021,1,NA
5.38,OVA,2,NA,NA,Manga,Rx - Hentai,2042,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0
7.1,ONA,2,Bones,NA,Manga,PG-13 - Teens 13 or older,83875,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,1,NA
NA,TV,NA,MAPPA,NA,Manga,NA,11381,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,NA,Other,NA,Manga,NA,6172,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2021,1,NA
7.39,ONA,15,Other,Other,Original,PG-13 - Teens 13 or older,1849,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018,2,0
7.27,ONA,10,Other,Other,Original,PG-13 - Teens 13 or older,2477,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,2,0
7.84,ONA,12,NA,NA,Manga,PG-13 - Teens 13 or older,2834,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2020,0,0
6.35,TV,NA,Other,NA,Game,PG - Children,1032,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,26,NA,NA,Original,G - All Ages,62,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2014,0,0
6.18,TV,12,DLE,NA,Original,NA,708,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,NA,Studio Hibari,Other,Game,G - All Ages,149,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2,NA
NA,TV,26,NA,NA,Original,G - All Ages,61,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2015,0,0
7.27,TV,11,MAPPA,NA,Original,PG-13 - Teens 13 or older,34725,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,Other,NA,Game,PG-13 - Teens 13 or older,24238,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,NA
NA,Special,4,Other,NA,Novel,G - All Ages,238,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,1,1
NA,Special,5,Other,NA,Original,G - All Ages,59,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,1,0
5.63,TV,8,Other,NA,Manga,R+ - Mild Nudity,9163,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1,0
NA,TV,12,NA,NA,Original,G - All Ages,673,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020,0,0
NA,TV,40,Other,NA,Original,PG - Children,68,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,15266,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,0,NA
5.65,OVA,NA,NA,NA,Novel,Rx - Hentai,1943,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,NA
NA,ONA,26,NA,NA,Original,PG - Children,56,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,NA
NA,ONA,52,NA,NA,Original,PG - Children,54,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,NA
NA,TV,26,Other,NA,Original,PG - Children,35,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,NA
NA,TV,26,Other,NA,Original,PG - Children,32,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,NA
NA,TV,NA,LIDENFILMS,NA,Manga,NA,5914,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2021,1,NA
NA,ONA,30,Other,NA,Other,PG-13 - Teens 13 or older,171,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,0
NA,ONA,4,NA,NA,Novel,R - 17+ (violence & profanity),235,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2020,0,0
6.3,OVA,2,NA,NA,Manga,R+ - Mild Nudity,6170,NA,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2020,0,1
NA,ONA,NA,Other,NA,Original,NA,293,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1,NA
NA,OVA,NA,Other,NA,Manga,NA,128,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
6.86,TV,12,Other,NA,Manga,PG-13 - Teens 13 or older,29800,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2021,1,NA
5.51,TV,13,Other,NA,Other,NA,17736,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,NA,Diomedéa,NA,Novel,NA,3618,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2021,1,NA
5.78,ONA,12,Other,NA,Manga,PG-13 - Teens 13 or older,2086,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2020,1,0
NA,ONA,7,Other,NA,Game,NA,142,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,ONA,6,Other,NA,Original,NA,130,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,0
6.25,OVA,2,NA,NA,Manga,Rx - Hentai,1829,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,NA
NA,TV,15,NA,NA,Original,PG-13 - Teens 13 or older,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0
6.15,ONA,4,Other,NA,Manga,PG-13 - Teens 13 or older,590,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,1,0
5.53,ONA,12,Other,NA,Manga,PG-13 - Teens 13 or older,6201,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
6.37,ONA,13,Other,NA,Manga,PG-13 - Teens 13 or older,10484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,Other,NA,Manga,NA,164,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,ONA,NA,Other,NA,Original,PG - Children,109,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2017,1,NA
NA,ONA,NA,Other,NA,Original,PG - Children,106,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2016,1,NA
5.64,TV,12,Other,NA,Original,NA,4698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
NA,NA,24,Production I.G,NA,Novel,R - 17+ (violence & profanity),5693,NA,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,1,NA
NA,ONA,25,NA,NA,Game,PG - Children,266,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,0,1
NA,TV,NA,NA,NA,Manga,NA,2306,NA,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,NA,0,NA
NA,Movie,2,Other,NA,Manga,PG-13 - Teens 13 or older,14841,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2021,1,NA
8.6,TV,13,Other,NA,Manga,PG-13 - Teens 13 or older,363936,23,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2021,1,NA
6.99,ONA,48,Other,NA,Manga,PG-13 - Teens 13 or older,704,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2020,1,1
6.45,ONA,30,Other,NA,Manga,NA,1084,0.8333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,1,1
7.96,TV,12,Bones,NA,Original,PG-13 - Teens 13 or older,150742,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,51708,NA,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2021,0,NA
NA,ONA,NA,NA,NA,Manga,R - 17+ (violence & profanity),10307,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,0,NA
7.21,TV,13,Other,NA,Game,PG-13 - Teens 13 or older,15872,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021,1,NA
5.37,ONA,12,Other,NA,Manga,PG-13 - Teens 13 or older,1508,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
6.42,ONA,12,NA,NA,Manga,PG-13 - Teens 13 or older,1077,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,0,0
NA,ONA,12,NA,NA,Original,NA,98,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,0,0
6.68,ONA,12,NA,NA,Game,NA,809,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,0,0
6.86,ONA,13,NA,NA,Manga,PG-13 - Teens 13 or older,746,15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2020,0,1
NA,ONA,12,Other,NA,Original,PG-13 - Teens 13 or older,319,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,1,0
NA,ONA,12,Other,NA,Original,PG-13 - Teens 13 or older,334,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2020,1,1
6.28,TV,NA,Other,Other,Manga,PG-13 - Teens 13 or older,7229,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2021,2,NA
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,43219,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,NA
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,90814,NA,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,NA,0,NA
NA,ONA,12,Other,NA,Game,NA,170,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,1
NA,ONA,12,NA,NA,Manga,PG - Children,83,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0
NA,ONA,14,Other,NA,Game,NA,78,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,1,1
NA,ONA,NA,NA,NA,Game,NA,1211,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,0,NA
NA,TV,10,Other,NA,Original,NA,67,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,1,1
4.78,TV,NA,Shin-Ei Animation,NA,Original,NA,2699,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,NA,NA,NA,NA,Manga,PG-13 - Teens 13 or older,5017,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,0,NA
NA,TV,NA,NA,NA,Original,G - All Ages,82,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2020,0,NA
6.6,ONA,13,Other,NA,Manga,PG-13 - Teens 13 or older,1894,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,NA,Doga Kobo,NA,Novel,NA,22176,NA,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,1,NA
6.74,OVA,2,Other,NA,Novel,Rx - Hentai,2280,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,13,Bones,Other,Original,NA,7658,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2,NA
NA,ONA,12,NA,NA,Other,PG-13 - Teens 13 or older,329,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0
8.32,TV,12,Other,NA,Original,R - 17+ (violence & profanity),222725,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,TV,13,Production I.G,NA,Manga,NA,28404,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,1,NA
6.33,TV,10,Other,NA,Original,G - All Ages,469,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,1,0
6.43,ONA,12,Other,NA,Novel,PG-13 - Teens 13 or older,4273,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,0
NA,TV,NA,Kachidoki Studio,NA,Original,NA,201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,1,NA
NA,TV,NA,Other,NA,Manga,NA,8059,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2021,1,NA
7.34,OVA,4,Other,NA,Manga,Rx - Hentai,2563,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,1,0
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,23112,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA
6.62,Special,2,NA,NA,Manga,PG-13 - Teens 13 or older,1477,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0
NA,TV,NA,Other,NA,Novel,NA,7803,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,ONA,NA,Studio Deen,NA,Manga,PG-13 - Teens 13 or older,6461,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2021,1,NA
NA,ONA,NA,NA,NA,Novel,R - 17+ (violence & profanity),1724,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2021,0,NA
NA,TV,NA,NA,NA,Manga,PG-13 - Teens 13 or older,111055,NA,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,0,NA
NA,OVA,NA,NA,NA,Manga,PG-13 - Teens 13 or older,51254,NA,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,0,NA
NA,ONA,60,NA,NA,Novel,NA,381,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,0,NA
NA,TV,NA,Other,NA,Manga,NA,5135,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,NA,1,NA
NA,TV,26,Other,NA,Original,PG-13 - Teens 13 or older,310,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2018,1,1
